agent,episode,trial,deck,true_reward,perceived_reward,temperature,expl_rate,rpe,dopamine,cumulative_true_reward,cumulative_perceived_reward,win_stay,lose_shift,condition,seed
33,5,4,0,100.0,136.79115777466083,0.7331576731582878,0.46419214192926683,111.62081806646054,0.9679115777466084,300.0,408.8152822289974,False,False,healthy,1
33,5,5,1,100.0,137.2198064815018,0.7315518320112209,0.4623353733615498,101.60864896029076,0.9721980648150178,400.0,546.0350887104992,False,False,healthy,1
33,5,6,0,100.0,137.6424553531646,0.7300086966665935,0.4604860318681036,101.55850388863031,0.9764245535316459,500.0,683.6775440636637,False,False,healthy,1
33,5,7,1,100.0,138.0831598247985,0.7284871607286074,0.4586440877406312,101.74460367734243,0.9808315982479849,600.0,821.7607038884622,False,False,healthy,1
33,5,8,2,50.0,69.25661523419683,0.7269006246307255,0.4568095113896687,50.721155180188966,0.9851323046839365,650.0,891.017319122659,False,False,healthy,1
33,5,9,2,50.0,69.45626016251236,0.7253523703137827,0.45498227334411,76.85921274155652,0.9891252032502473,700.0,960.4735792851714,True,False,healthy,1
33,5,10,0,100.0,139.33056772521567,0.723914926829911,0.4531623442507336,110.00000000000001,0.9933056772521567,800.0,1099.804147010387,False,False,healthy,1
33,5,11,2,50.0,69.8664275459336,0.7224099561892235,0.45134969487373067,55.00000000000001,0.9973285509186721,850.0,1169.6705745563206,False,False,healthy,1
33,5,12,3,-200.0,-377.0207486133828,0.720961721669278,0.44954429609423574,-220.00000000000003,0.9894187495822115,650.0,792.6498259429378,False,False,healthy,1
33,5,13,2,50.0,69.68354874015728,0.7238092501504039,0.44774611890985877,55.00000000000001,0.9936709748031455,700.0,862.3333746830951,False,True,healthy,1
33,5,14,1,-200.0,-371.66027612015705,0.7222784490708676,0.44595513443421936,-220.00000000000003,0.9858073515933391,500.0,490.6730985629381,False,False,healthy,1
33,5,15,1,100.0,139.00475350972602,0.7251093534263979,0.44417131389648246,110.00000000000001,0.9900475350972601,600.0,629.6778520726641,False,False,healthy,1
33,5,16,1,100.0,139.40288497452752,0.7235828873649863,0.4423946286408965,110.00000000000001,0.9940288497452753,700.0,769.0807370471916,True,False,healthy,1
33,5,17,1,100.0,139.7970158922496,0.7221496140917009,0.4406250501263329,110.00000000000001,0.9979701589224957,800.0,908.8777529394413,True,False,healthy,1
33,5,18,2,50.0,70.09094396335857,0.7207307427879014,0.43886254992582757,55.00000000000001,1.0018188792671716,850.0,978.9686969027998,False,False,healthy,1
33,5,19,0,100.0,140.56938775546635,0.7193452034638181,0.43710709972612427,110.00000000000001,1.0056938775546636,950.0,1119.5380846582661,False,False,healthy,1
33,5,20,0,100.0,140.978087591469,0.7179502040803211,0.4353586713272198,110.00000000000001,1.00978087591469,1050.0,1260.516172249735,True,False,healthy,1
33,6,1,3,50.0,67.73155846443863,0.738,0.4336172366419109,43.93010265907791,0.9546311692887728,50.0,67.73155846443863,,,healthy,1
33,6,2,3,50.0,67.9501639526018,0.7363327790560418,0.43188276769534323,43.36893369490018,0.9590032790520362,100.0,135.68172241704042,True,False,healthy,1
33,6,3,1,100.0,136.33008525985417,0.7347588195412669,0.43015523662456184,101.37032565822567,0.9633008525985418,200.0,272.0118076768946,False,False,healthy,1
33,6,4,0,100.0,136.77157908255654,0.7332116930645248,0.42843461567806357,106.24018520312603,0.9677157908255655,300.0,408.7833867594511,False,False,healthy,1
33,6,5,1,100.0,137.1975101160649,0.7316223153027963,0.4267208772153513,97.18699582242698,0.9719751011606489,400.0,545.980896875516,False,False,healthy,1
33,6,6,0,100.0,137.62983646002522,0.7300889635821664,0.4250139937064899,97.14054045379999,0.9762983646002522,500.0,683.6107333355412,False,False,healthy,1
33,6,7,1,100.0,138.06088470219797,0.7285325887439092,0.4233139377316639,96.99366048411991,0.9806088470219798,600.0,821.6716180377392,False,False,healthy,1
33,6,8,2,50.0,69.24538476970633,0.7269808150720872,0.42162068198073727,48.71640934439877,0.9849076953941266,650.0,890.9170028074456,False,False,healthy,1
33,6,9,2,50.0,69.4463157276374,0.7254332296581144,0.41993419925281433,74.58419495567277,0.9889263145527478,700.0,960.363318535083,True,False,healthy,1
