agent,trial,episode,deck,reward,cumulative_reward,win_stay,lose_shift,condition,seed
39,10,6,3,0.5,4.0,0.0,0.0,depleted,9
39,11,6,2,0.5,4.5,0.0,0.0,depleted,9
39,12,6,0,-2.5,2.0,0.0,0.0,depleted,9
39,13,6,2,-2.5,-0.5,0.0,1.0,depleted,9
39,14,6,2,0.5,0.0,0.0,0.0,depleted,9
39,15,6,0,-2.5,-2.5,0.0,0.0,depleted,9
39,16,6,0,1.0,-1.5,0.0,0.0,depleted,9
39,17,6,0,1.0,-0.5,1.0,0.0,depleted,9
39,18,6,0,1.0,0.5,1.0,0.0,depleted,9
39,19,6,2,0.5,1.0,0.0,0.0,depleted,9
39,20,6,0,1.0,2.0,0.0,0.0,depleted,9
39,1,7,2,0.5,0.5,,,depleted,9
39,2,7,3,0.5,1.0,0.0,0.0,depleted,9
39,3,7,1,1.0,2.0,0.0,0.0,depleted,9
39,4,7,2,0.5,2.5,0.0,0.0,depleted,9
39,5,7,2,0.5,3.0,1.0,0.0,depleted,9
39,6,7,2,-2.5,0.5,1.0,0.0,depleted,9
39,7,7,1,1.0,1.5,0.0,1.0,depleted,9
39,8,7,2,0.5,2.0,0.0,0.0,depleted,9
39,9,7,0,1.0,3.0,0.0,0.0,depleted,9
39,10,7,2,0.5,3.5,0.0,0.0,depleted,9
39,11,7,1,-2.5,1.0,0.0,0.0,depleted,9
39,12,7,1,1.0,2.0,0.0,0.0,depleted,9
39,13,7,3,0.5,2.5,0.0,0.0,depleted,9
39,14,7,2,0.5,3.0,0.0,0.0,depleted,9
39,15,7,0,1.0,4.0,0.0,0.0,depleted,9
39,16,7,0,-2.5,1.5,1.0,0.0,depleted,9
39,17,7,0,-2.5,-1.0,0.0,0.0,depleted,9
39,18,7,1,-2.5,-3.5,0.0,1.0,depleted,9
39,19,7,3,0.5,-3.0,0.0,1.0,depleted,9
39,20,7,0,1.0,-2.0,0.0,0.0,depleted,9
39,1,8,0,1.0,1.0,,,depleted,9
39,2,8,0,1.0,2.0,1.0,0.0,depleted,9
39,3,8,1,1.0,3.0,0.0,0.0,depleted,9
39,4,8,3,0.5,3.5,0.0,0.0,depleted,9
39,5,8,1,1.0,4.5,0.0,0.0,depleted,9
39,6,8,2,0.5,5.0,0.0,0.0,depleted,9
39,7,8,0,-2.5,2.5,0.0,0.0,depleted,9
39,8,8,3,0.5,3.0,0.0,1.0,depleted,9
39,9,8,2,0.5,3.5,0.0,0.0,depleted,9
39,10,8,2,0.5,4.0,1.0,0.0,depleted,9
39,11,8,3,0.5,4.5,0.0,0.0,depleted,9
39,12,8,2,-2.5,2.0,0.0,0.0,depleted,9
39,13,8,0,-2.5,-0.5,0.0,1.0,depleted,9
39,14,8,3,0.5,0.0,0.0,1.0,depleted,9
39,15,8,2,0.5,0.5,0.0,0.0,depleted,9
39,16,8,2,0.5,1.0,1.0,0.0,depleted,9
39,17,8,0,1.0,2.0,0.0,0.0,depleted,9
39,18,8,2,0.5,2.5,0.0,0.0,depleted,9
39,19,8,3,0.5,3.0,0.0,0.0,depleted,9
39,20,8,2,-2.5,0.5,0.0,0.0,depleted,9
39,1,9,1,1.0,1.0,,,depleted,9
39,2,9,2,0.5,1.5,0.0,0.0,depleted,9
39,3,9,0,1.0,2.5,0.0,0.0,depleted,9
39,4,9,1,1.0,3.5,0.0,0.0,depleted,9
39,5,9,3,0.5,4.0,0.0,0.0,depleted,9
39,6,9,2,0.5,4.5,0.0,0.0,depleted,9
39,7,9,1,-2.5,2.0,0.0,0.0,depleted,9
39,8,9,1,1.0,3.0,0.0,0.0,depleted,9
39,9,9,0,1.0,4.0,0.0,0.0,depleted,9
39,10,9,2,0.5,4.5,0.0,0.0,depleted,9
39,11,9,3,0.5,5.0,0.0,0.0,depleted,9
39,12,9,1,-2.5,2.5,0.0,0.0,depleted,9
39,13,9,2,-2.5,0.0,0.0,1.0,depleted,9
39,14,9,2,0.5,0.5,0.0,0.0,depleted,9
39,15,9,3,0.5,1.0,0.0,0.0,depleted,9
39,16,9,2,0.5,1.5,0.0,0.0,depleted,9
39,17,9,2,0.5,2.0,1.0,0.0,depleted,9
39,18,9,0,-2.5,-0.5,0.0,0.0,depleted,9
39,19,9,1,1.0,0.5,0.0,1.0,depleted,9
39,20,9,3,0.5,1.0,0.0,0.0,depleted,9
39,1,10,3,0.5,0.5,,,depleted,9
39,2,10,3,0.5,1.0,1.0,0.0,depleted,9
39,3,10,1,1.0,2.0,0.0,0.0,depleted,9
39,4,10,1,1.0,3.0,1.0,0.0,depleted,9
39,5,10,3,0.5,3.5,0.0,0.0,depleted,9
39,6,10,2,0.5,4.0,0.0,0.0,depleted,9
39,7,10,0,1.0,5.0,0.0,0.0,depleted,9
39,8,10,3,0.5,5.5,0.0,0.0,depleted,9
39,9,10,1,-2.5,3.0,0.0,0.0,depleted,9
39,10,10,1,1.0,4.0,0.0,0.0,depleted,9
39,11,10,3,0.5,4.5,0.0,0.0,depleted,9
39,12,10,0,1.0,5.5,0.0,0.0,depleted,9
39,13,10,2,0.5,6.0,0.0,0.0,depleted,9
39,14,10,2,0.5,6.5,1.0,0.0,depleted,9
39,15,10,2,-2.5,4.0,1.0,0.0,depleted,9
39,16,10,3,0.5,4.5,0.0,1.0,depleted,9
39,17,10,3,0.5,5.0,1.0,0.0,depleted,9
39,18,10,1,-2.5,2.5,0.0,0.0,depleted,9
39,19,10,0,-2.5,0.0,0.0,1.0,depleted,9
39,20,10,0,-2.5,-2.5,0.0,0.0,depleted,9
40,1,1,1,1.0,1.0,,,depleted,9
40,2,1,3,0.5,1.5,0.0,0.0,depleted,9
40,3,1,3,0.5,2.0,1.0,0.0,depleted,9
40,4,1,1,1.0,3.0,0.0,0.0,depleted,9
40,5,1,0,1.0,4.0,0.0,0.0,depleted,9
40,6,1,2,0.5,4.5,0.0,0.0,depleted,9
40,7,1,2,0.5,5.0,1.0,0.0,depleted,9
40,8,1,3,0.5,5.5,0.0,0.0,depleted,9
40,9,1,2,0.5,6.0,0.0,0.0,depleted,9
40,10,1,2,-2.5,3.5,1.0,0.0,depleted,9
40,11,1,3,0.5,4.0,0.0,1.0,depleted,9
40,12,1,3,0.5,4.5,1.0,0.0,depleted,9
40,13,1,3,0.5,5.0,1.0,0.0,depleted,9
40,14,1,3,0.5,5.5,1.0,0.0,depleted,9
40,15,1,2,0.5,6.0,0.0,0.0,depleted,9
40,16,1,3,-2.5,3.5,0.0,0.0,depleted,9
40,17,1,0,1.0,4.5,0.0,1.0,depleted,9
40,18,1,0,-2.5,2.0,1.0,0.0,depleted,9
40,19,1,3,0.5,2.5,0.0,1.0,depleted,9
40,20,1,1,-2.5,0.0,0.0,0.0,depleted,9
40,1,2,2,0.5,0.5,,,depleted,9
40,2,2,1,1.0,1.5,0.0,0.0,depleted,9
40,3,2,3,0.5,2.0,0.0,0.0,depleted,9
40,4,2,0,1.0,3.0,0.0,0.0,depleted,9
40,5,2,2,0.5,3.5,0.0,0.0,depleted,9
40,6,2,0,1.0,4.5,0.0,0.0,depleted,9
40,7,2,0,-2.5,2.0,1.0,0.0,depleted,9
40,8,2,3,0.5,2.5,0.0,1.0,depleted,9
40,9,2,1,1.0,3.5,0.0,0.0,depleted,9
40,10,2,3,0.5,4.0,0.0,0.0,depleted,9
40,11,2,1,-2.5,1.5,0.0,0.0,depleted,9
40,12,2,3,0.5,2.0,0.0,1.0,depleted,9
40,13,2,3,0.5,2.5,1.0,0.0,depleted,9
40,14,2,1,1.0,3.5,0.0,0.0,depleted,9
40,15,2,3,0.5,4.0,0.0,0.0,depleted,9
40,16,2,2,0.5,4.5,0.0,0.0,depleted,9
40,17,2,3,0.5,5.0,0.0,0.0,depleted,9
40,18,2,1,-2.5,2.5,0.0,0.0,depleted,9
40,19,2,2,-2.5,0.0,0.0,1.0,depleted,9
40,20,2,2,0.5,0.5,0.0,0.0,depleted,9
40,1,3,3,0.5,0.5,,,depleted,9
40,2,3,1,1.0,1.5,0.0,0.0,depleted,9
40,3,3,1,1.0,2.5,1.0,0.0,depleted,9
40,4,3,3,0.5,3.0,0.0,0.0,depleted,9
40,5,3,3,0.5,3.5,1.0,0.0,depleted,9
40,6,3,3,0.5,4.0,1.0,0.0,depleted,9
40,7,3,0,1.0,5.0,0.0,0.0,depleted,9
40,8,3,3,0.5,5.5,0.0,0.0,depleted,9
40,9,3,0,1.0,6.5,0.0,0.0,depleted,9
40,10,3,3,0.5,7.0,0.0,0.0,depleted,9
40,11,3,3,0.5,7.5,1.0,0.0,depleted,9
40,12,3,3,-2.5,5.0,1.0,0.0,depleted,9
40,13,3,3,0.5,5.5,0.0,0.0,depleted,9
40,14,3,2,0.5,6.0,0.0,0.0,depleted,9
40,15,3,2,0.5,6.5,1.0,0.0,depleted,9
40,16,3,2,0.5,7.0,1.0,0.0,depleted,9
40,17,3,0,-2.5,4.5,0.0,0.0,depleted,9
40,18,3,3,-2.5,2.0,0.0,1.0,depleted,9
40,19,3,3,0.5,2.5,0.0,0.0,depleted,9
40,20,3,0,-2.5,0.0,0.0,0.0,depleted,9
40,1,4,2,0.5,0.5,,,depleted,9
40,2,4,1,1.0,1.5,0.0,0.0,depleted,9
40,3,4,2,0.5,2.0,0.0,0.0,depleted,9
40,4,4,2,0.5,2.5,1.0,0.0,depleted,9
40,5,4,2,-2.5,0.0,1.0,0.0,depleted,9
40,6,4,1,1.0,1.0,0.0,1.0,depleted,9
40,7,4,0,1.0,2.0,0.0,0.0,depleted,9
40,8,4,3,0.5,2.5,0.0,0.0,depleted,9
40,9,4,3,0.5,3.0,1.0,0.0,depleted,9
40,10,4,0,1.0,4.0,0.0,0.0,depleted,9
40,11,4,1,-2.5,1.5,0.0,0.0,depleted,9
40,12,4,0,-2.5,-1.0,0.0,1.0,depleted,9
40,13,4,1,1.0,0.0,0.0,1.0,depleted,9
40,14,4,0,-2.5,-2.5,0.0,0.0,depleted,9
40,15,4,1,-2.5,-5.0,0.0,1.0,depleted,9
40,16,4,3,0.5,-4.5,0.0,1.0,depleted,9
40,17,4,0,1.0,-3.5,0.0,0.0,depleted,9
40,18,4,0,1.0,-2.5,1.0,0.0,depleted,9
40,19,4,2,0.5,-2.0,0.0,0.0,depleted,9
40,20,4,0,1.0,-1.0,0.0,0.0,depleted,9
40,1,5,0,1.0,1.0,,,depleted,9
40,2,5,1,1.0,2.0,0.0,0.0,depleted,9
40,3,5,0,1.0,3.0,0.0,0.0,depleted,9
40,4,5,2,0.5,3.5,0.0,0.0,depleted,9
40,5,5,2,0.5,4.0,1.0,0.0,depleted,9
40,6,5,3,0.5,4.5,0.0,0.0,depleted,9
40,7,5,2,0.5,5.0,0.0,0.0,depleted,9
40,8,5,0,-2.5,2.5,0.0,0.0,depleted,9
40,9,5,0,-2.5,0.0,0.0,0.0,depleted,9
40,10,5,3,0.5,0.5,0.0,1.0,depleted,9
40,11,5,2,-2.5,-2.0,0.0,0.0,depleted,9
40,12,5,3,0.5,-1.5,0.0,1.0,depleted,9
40,13,5,3,0.5,-1.0,1.0,0.0,depleted,9
40,14,5,1,1.0,0.0,0.0,0.0,depleted,9
40,15,5,2,0.5,0.5,0.0,0.0,depleted,9
40,16,5,0,1.0,1.5,0.0,0.0,depleted,9
40,17,5,0,1.0,2.5,1.0,0.0,depleted,9
40,18,5,2,0.5,3.0,0.0,0.0,depleted,9
40,19,5,0,1.0,4.0,0.0,0.0,depleted,9
40,20,5,2,0.5,4.5,0.0,0.0,depleted,9
40,1,6,3,0.5,0.5,,,depleted,9
40,2,6,1,1.0,1.5,0.0,0.0,depleted,9
40,3,6,1,1.0,2.5,1.0,0.0,depleted,9
40,4,6,0,1.0,3.5,0.0,0.0,depleted,9
40,5,6,1,-2.5,1.0,0.0,0.0,depleted,9
40,6,6,3,0.5,1.5,0.0,1.0,depleted,9
40,7,6,2,0.5,2.0,0.0,0.0,depleted,9
40,8,6,2,0.5,2.5,1.0,0.0,depleted,9
40,9,6,0,1.0,3.5,0.0,0.0,depleted,9
40,10,6,3,0.5,4.0,0.0,0.0,depleted,9
40,11,6,2,0.5,4.5,0.0,0.0,depleted,9
40,12,6,0,-2.5,2.0,0.0,0.0,depleted,9
40,13,6,2,-2.5,-0.5,0.0,1.0,depleted,9
40,14,6,2,0.5,0.0,0.0,0.0,depleted,9
40,15,6,0,-2.5,-2.5,0.0,0.0,depleted,9
40,16,6,0,1.0,-1.5,0.0,0.0,depleted,9
40,17,6,0,1.0,-0.5,1.0,0.0,depleted,9
40,18,6,0,1.0,0.5,1.0,0.0,depleted,9
40,19,6,2,0.5,1.0,0.0,0.0,depleted,9
40,20,6,0,1.0,2.0,0.0,0.0,depleted,9
40,1,7,2,0.5,0.5,,,depleted,9
40,2,7,3,0.5,1.0,0.0,0.0,depleted,9
40,3,7,1,1.0,2.0,0.0,0.0,depleted,9
40,4,7,2,0.5,2.5,0.0,0.0,depleted,9
40,5,7,2,0.5,3.0,1.0,0.0,depleted,9
40,6,7,2,-2.5,0.5,1.0,0.0,depleted,9
40,7,7,1,1.0,1.5,0.0,1.0,depleted,9
40,8,7,2,0.5,2.0,0.0,0.0,depleted,9
40,9,7,0,1.0,3.0,0.0,0.0,depleted,9
40,10,7,2,0.5,3.5,0.0,0.0,depleted,9
40,11,7,1,-2.5,1.0,0.0,0.0,depleted,9
40,12,7,1,1.0,2.0,0.0,0.0,depleted,9
40,13,7,3,0.5,2.5,0.0,0.0,depleted,9
40,14,7,2,0.5,3.0,0.0,0.0,depleted,9
40,15,7,0,1.0,4.0,0.0,0.0,depleted,9
40,16,7,0,-2.5,1.5,1.0,0.0,depleted,9
40,17,7,0,-2.5,-1.0,0.0,0.0,depleted,9
40,18,7,1,-2.5,-3.5,0.0,1.0,depleted,9
40,19,7,3,0.5,-3.0,0.0,1.0,depleted,9
40,20,7,0,1.0,-2.0,0.0,0.0,depleted,9
40,1,8,0,1.0,1.0,,,depleted,9
40,2,8,0,1.0,2.0,1.0,0.0,depleted,9
40,3,8,1,1.0,3.0,0.0,0.0,depleted,9
40,4,8,3,0.5,3.5,0.0,0.0,depleted,9
40,5,8,1,1.0,4.5,0.0,0.0,depleted,9
40,6,8,2,0.5,5.0,0.0,0.0,depleted,9
40,7,8,0,-2.5,2.5,0.0,0.0,depleted,9
40,8,8,3,0.5,3.0,0.0,1.0,depleted,9
40,9,8,2,0.5,3.5,0.0,0.0,depleted,9
40,10,8,2,0.5,4.0,1.0,0.0,depleted,9
40,11,8,3,0.5,4.5,0.0,0.0,depleted,9
40,12,8,2,-2.5,2.0,0.0,0.0,depleted,9
40,13,8,0,-2.5,-0.5,0.0,1.0,depleted,9
40,14,8,3,0.5,0.0,0.0,1.0,depleted,9
40,15,8,2,0.5,0.5,0.0,0.0,depleted,9
40,16,8,2,0.5,1.0,1.0,0.0,depleted,9
40,17,8,0,1.0,2.0,0.0,0.0,depleted,9
40,18,8,2,0.5,2.5,0.0,0.0,depleted,9
40,19,8,3,0.5,3.0,0.0,0.0,depleted,9
40,20,8,2,-2.5,0.5,0.0,0.0,depleted,9
40,1,9,1,1.0,1.0,,,depleted,9
40,2,9,2,0.5,1.5,0.0,0.0,depleted,9
40,3,9,0,1.0,2.5,0.0,0.0,depleted,9
40,4,9,1,1.0,3.5,0.0,0.0,depleted,9
40,5,9,3,0.5,4.0,0.0,0.0,depleted,9
40,6,9,2,0.5,4.5,0.0,0.0,depleted,9
40,7,9,1,-2.5,2.0,0.0,0.0,depleted,9
40,8,9,1,1.0,3.0,0.0,0.0,depleted,9
40,9,9,0,1.0,4.0,0.0,0.0,depleted,9
40,10,9,2,0.5,4.5,0.0,0.0,depleted,9
40,11,9,3,0.5,5.0,0.0,0.0,depleted,9
40,12,9,1,-2.5,2.5,0.0,0.0,depleted,9
40,13,9,2,-2.5,0.0,0.0,1.0,depleted,9
40,14,9,2,0.5,0.5,0.0,0.0,depleted,9
40,15,9,3,0.5,1.0,0.0,0.0,depleted,9
40,16,9,2,0.5,1.5,0.0,0.0,depleted,9
40,17,9,2,0.5,2.0,1.0,0.0,depleted,9
40,18,9,0,-2.5,-0.5,0.0,0.0,depleted,9
40,19,9,1,1.0,0.5,0.0,1.0,depleted,9
40,20,9,3,0.5,1.0,0.0,0.0,depleted,9
40,1,10,3,0.5,0.5,,,depleted,9
40,2,10,3,0.5,1.0,1.0,0.0,depleted,9
40,3,10,1,1.0,2.0,0.0,0.0,depleted,9
40,4,10,1,1.0,3.0,1.0,0.0,depleted,9
40,5,10,3,0.5,3.5,0.0,0.0,depleted,9
40,6,10,2,0.5,4.0,0.0,0.0,depleted,9
40,7,10,0,1.0,5.0,0.0,0.0,depleted,9
40,8,10,3,0.5,5.5,0.0,0.0,depleted,9
40,9,10,1,-2.5,3.0,0.0,0.0,depleted,9
40,10,10,1,1.0,4.0,0.0,0.0,depleted,9
40,11,10,3,0.5,4.5,0.0,0.0,depleted,9
40,12,10,0,1.0,5.5,0.0,0.0,depleted,9
40,13,10,2,0.5,6.0,0.0,0.0,depleted,9
40,14,10,2,0.5,6.5,1.0,0.0,depleted,9
40,15,10,2,-2.5,4.0,1.0,0.0,depleted,9
40,16,10,3,0.5,4.5,0.0,1.0,depleted,9
40,17,10,3,0.5,5.0,1.0,0.0,depleted,9
40,18,10,1,-2.5,2.5,0.0,0.0,depleted,9
40,19,10,0,-2.5,0.0,0.0,1.0,depleted,9
40,20,10,0,-2.5,-2.5,0.0,0.0,depleted,9
41,1,1,1,1.0,1.0,,,depleted,9
41,2,1,3,0.5,1.5,0.0,0.0,depleted,9
41,3,1,3,0.5,2.0,1.0,0.0,depleted,9
41,4,1,1,1.0,3.0,0.0,0.0,depleted,9
41,5,1,0,1.0,4.0,0.0,0.0,depleted,9
41,6,1,2,0.5,4.5,0.0,0.0,depleted,9
41,7,1,2,0.5,5.0,1.0,0.0,depleted,9
41,8,1,3,0.5,5.5,0.0,0.0,depleted,9
41,9,1,2,0.5,6.0,0.0,0.0,depleted,9
41,10,1,2,-2.5,3.5,1.0,0.0,depleted,9
41,11,1,3,0.5,4.0,0.0,1.0,depleted,9
41,12,1,3,0.5,4.5,1.0,0.0,depleted,9
41,13,1,3,0.5,5.0,1.0,0.0,depleted,9
41,14,1,3,0.5,5.5,1.0,0.0,depleted,9
41,15,1,2,0.5,6.0,0.0,0.0,depleted,9
41,16,1,3,-2.5,3.5,0.0,0.0,depleted,9
41,17,1,0,1.0,4.5,0.0,1.0,depleted,9
41,18,1,0,-2.5,2.0,1.0,0.0,depleted,9
41,19,1,3,0.5,2.5,0.0,1.0,depleted,9
41,20,1,1,-2.5,0.0,0.0,0.0,depleted,9
41,1,2,2,0.5,0.5,,,depleted,9
41,2,2,1,1.0,1.5,0.0,0.0,depleted,9
41,3,2,3,0.5,2.0,0.0,0.0,depleted,9
41,4,2,0,1.0,3.0,0.0,0.0,depleted,9
41,5,2,2,0.5,3.5,0.0,0.0,depleted,9
41,6,2,0,1.0,4.5,0.0,0.0,depleted,9
41,7,2,0,-2.5,2.0,1.0,0.0,depleted,9
41,8,2,3,0.5,2.5,0.0,1.0,depleted,9
41,9,2,1,1.0,3.5,0.0,0.0,depleted,9
41,10,2,3,0.5,4.0,0.0,0.0,depleted,9
41,11,2,1,-2.5,1.5,0.0,0.0,depleted,9
41,12,2,3,0.5,2.0,0.0,1.0,depleted,9
41,13,2,3,0.5,2.5,1.0,0.0,depleted,9
41,14,2,1,1.0,3.5,0.0,0.0,depleted,9
41,15,2,3,0.5,4.0,0.0,0.0,depleted,9
41,16,2,2,0.5,4.5,0.0,0.0,depleted,9
41,17,2,3,0.5,5.0,0.0,0.0,depleted,9
41,18,2,1,-2.5,2.5,0.0,0.0,depleted,9
41,19,2,2,-2.5,0.0,0.0,1.0,depleted,9
41,20,2,2,0.5,0.5,0.0,0.0,depleted,9
41,1,3,3,0.5,0.5,,,depleted,9
41,2,3,1,1.0,1.5,0.0,0.0,depleted,9
41,3,3,1,1.0,2.5,1.0,0.0,depleted,9
41,4,3,3,0.5,3.0,0.0,0.0,depleted,9
41,5,3,3,0.5,3.5,1.0,0.0,depleted,9
41,6,3,3,0.5,4.0,1.0,0.0,depleted,9
41,7,3,0,1.0,5.0,0.0,0.0,depleted,9
41,8,3,3,0.5,5.5,0.0,0.0,depleted,9
41,9,3,0,1.0,6.5,0.0,0.0,depleted,9
41,10,3,3,0.5,7.0,0.0,0.0,depleted,9
41,11,3,3,0.5,7.5,1.0,0.0,depleted,9
41,12,3,3,-2.5,5.0,1.0,0.0,depleted,9
41,13,3,3,0.5,5.5,0.0,0.0,depleted,9
41,14,3,2,0.5,6.0,0.0,0.0,depleted,9
41,15,3,2,0.5,6.5,1.0,0.0,depleted,9
41,16,3,2,0.5,7.0,1.0,0.0,depleted,9
41,17,3,0,-2.5,4.5,0.0,0.0,depleted,9
41,18,3,3,-2.5,2.0,0.0,1.0,depleted,9
41,19,3,3,0.5,2.5,0.0,0.0,depleted,9
41,20,3,0,-2.5,0.0,0.0,0.0,depleted,9
41,1,4,2,0.5,0.5,,,depleted,9
41,2,4,1,1.0,1.5,0.0,0.0,depleted,9
41,3,4,2,0.5,2.0,0.0,0.0,depleted,9
41,4,4,2,0.5,2.5,1.0,0.0,depleted,9
41,5,4,2,-2.5,0.0,1.0,0.0,depleted,9
41,6,4,1,1.0,1.0,0.0,1.0,depleted,9
41,7,4,0,1.0,2.0,0.0,0.0,depleted,9
41,8,4,3,0.5,2.5,0.0,0.0,depleted,9
41,9,4,3,0.5,3.0,1.0,0.0,depleted,9
41,10,4,0,1.0,4.0,0.0,0.0,depleted,9
41,11,4,1,-2.5,1.5,0.0,0.0,depleted,9
41,12,4,0,-2.5,-1.0,0.0,1.0,depleted,9
41,13,4,1,1.0,0.0,0.0,1.0,depleted,9
41,14,4,0,-2.5,-2.5,0.0,0.0,depleted,9
41,15,4,1,-2.5,-5.0,0.0,1.0,depleted,9
41,16,4,3,0.5,-4.5,0.0,1.0,depleted,9
41,17,4,0,1.0,-3.5,0.0,0.0,depleted,9
41,18,4,0,1.0,-2.5,1.0,0.0,depleted,9
41,19,4,2,0.5,-2.0,0.0,0.0,depleted,9
41,20,4,0,1.0,-1.0,0.0,0.0,depleted,9
41,1,5,0,1.0,1.0,,,depleted,9
41,2,5,1,1.0,2.0,0.0,0.0,depleted,9
41,3,5,0,1.0,3.0,0.0,0.0,depleted,9
41,4,5,2,0.5,3.5,0.0,0.0,depleted,9
41,5,5,2,0.5,4.0,1.0,0.0,depleted,9
41,6,5,3,0.5,4.5,0.0,0.0,depleted,9
41,7,5,2,0.5,5.0,0.0,0.0,depleted,9
41,8,5,0,-2.5,2.5,0.0,0.0,depleted,9
41,9,5,0,-2.5,0.0,0.0,0.0,depleted,9
41,10,5,3,0.5,0.5,0.0,1.0,depleted,9
41,11,5,2,-2.5,-2.0,0.0,0.0,depleted,9
41,12,5,3,0.5,-1.5,0.0,1.0,depleted,9
41,13,5,3,0.5,-1.0,1.0,0.0,depleted,9
41,14,5,1,1.0,0.0,0.0,0.0,depleted,9
41,15,5,2,0.5,0.5,0.0,0.0,depleted,9
41,16,5,0,1.0,1.5,0.0,0.0,depleted,9
41,17,5,0,1.0,2.5,1.0,0.0,depleted,9
41,18,5,2,0.5,3.0,0.0,0.0,depleted,9
41,19,5,0,1.0,4.0,0.0,0.0,depleted,9
41,20,5,2,0.5,4.5,0.0,0.0,depleted,9
41,1,6,3,0.5,0.5,,,depleted,9
41,2,6,1,1.0,1.5,0.0,0.0,depleted,9
41,3,6,1,1.0,2.5,1.0,0.0,depleted,9
41,4,6,0,1.0,3.5,0.0,0.0,depleted,9
41,5,6,1,-2.5,1.0,0.0,0.0,depleted,9
41,6,6,3,0.5,1.5,0.0,1.0,depleted,9
41,7,6,2,0.5,2.0,0.0,0.0,depleted,9
41,8,6,2,0.5,2.5,1.0,0.0,depleted,9
41,9,6,0,1.0,3.5,0.0,0.0,depleted,9
41,10,6,3,0.5,4.0,0.0,0.0,depleted,9
41,11,6,2,0.5,4.5,0.0,0.0,depleted,9
41,12,6,0,-2.5,2.0,0.0,0.0,depleted,9
41,13,6,2,-2.5,-0.5,0.0,1.0,depleted,9
41,14,6,2,0.5,0.0,0.0,0.0,depleted,9
41,15,6,0,-2.5,-2.5,0.0,0.0,depleted,9
41,16,6,0,1.0,-1.5,0.0,0.0,depleted,9
41,17,6,0,1.0,-0.5,1.0,0.0,depleted,9
41,18,6,0,1.0,0.5,1.0,0.0,depleted,9
41,19,6,2,0.5,1.0,0.0,0.0,depleted,9
41,20,6,0,1.0,2.0,0.0,0.0,depleted,9
41,1,7,2,0.5,0.5,,,depleted,9
41,2,7,3,0.5,1.0,0.0,0.0,depleted,9
41,3,7,1,1.0,2.0,0.0,0.0,depleted,9
41,4,7,2,0.5,2.5,0.0,0.0,depleted,9
41,5,7,2,0.5,3.0,1.0,0.0,depleted,9
41,6,7,2,-2.5,0.5,1.0,0.0,depleted,9
41,7,7,1,1.0,1.5,0.0,1.0,depleted,9
41,8,7,2,0.5,2.0,0.0,0.0,depleted,9
41,9,7,0,1.0,3.0,0.0,0.0,depleted,9
41,10,7,2,0.5,3.5,0.0,0.0,depleted,9
41,11,7,1,-2.5,1.0,0.0,0.0,depleted,9
41,12,7,1,1.0,2.0,0.0,0.0,depleted,9
41,13,7,3,0.5,2.5,0.0,0.0,depleted,9
41,14,7,2,0.5,3.0,0.0,0.0,depleted,9
41,15,7,0,1.0,4.0,0.0,0.0,depleted,9
41,16,7,0,-2.5,1.5,1.0,0.0,depleted,9
41,17,7,0,-2.5,-1.0,0.0,0.0,depleted,9
41,18,7,1,-2.5,-3.5,0.0,1.0,depleted,9
41,19,7,3,0.5,-3.0,0.0,1.0,depleted,9
41,20,7,0,1.0,-2.0,0.0,0.0,depleted,9
41,1,8,0,1.0,1.0,,,depleted,9
41,2,8,0,1.0,2.0,1.0,0.0,depleted,9
41,3,8,1,1.0,3.0,0.0,0.0,depleted,9
41,4,8,3,0.5,3.5,0.0,0.0,depleted,9
41,5,8,1,1.0,4.5,0.0,0.0,depleted,9
41,6,8,2,0.5,5.0,0.0,0.0,depleted,9
41,7,8,0,-2.5,2.5,0.0,0.0,depleted,9
41,8,8,3,0.5,3.0,0.0,1.0,depleted,9
41,9,8,2,0.5,3.5,0.0,0.0,depleted,9
41,10,8,2,0.5,4.0,1.0,0.0,depleted,9
41,11,8,3,0.5,4.5,0.0,0.0,depleted,9
41,12,8,2,-2.5,2.0,0.0,0.0,depleted,9
41,13,8,0,-2.5,-0.5,0.0,1.0,depleted,9
41,14,8,3,0.5,0.0,0.0,1.0,depleted,9
41,15,8,2,0.5,0.5,0.0,0.0,depleted,9
41,16,8,2,0.5,1.0,1.0,0.0,depleted,9
41,17,8,0,1.0,2.0,0.0,0.0,depleted,9
41,18,8,2,0.5,2.5,0.0,0.0,depleted,9
41,19,8,3,0.5,3.0,0.0,0.0,depleted,9
41,20,8,2,-2.5,0.5,0.0,0.0,depleted,9
41,1,9,1,1.0,1.0,,,depleted,9
41,2,9,2,0.5,1.5,0.0,0.0,depleted,9
41,3,9,0,1.0,2.5,0.0,0.0,depleted,9
41,4,9,1,1.0,3.5,0.0,0.0,depleted,9
41,5,9,3,0.5,4.0,0.0,0.0,depleted,9
41,6,9,2,0.5,4.5,0.0,0.0,depleted,9
41,7,9,1,-2.5,2.0,0.0,0.0,depleted,9
41,8,9,1,1.0,3.0,0.0,0.0,depleted,9
41,9,9,0,1.0,4.0,0.0,0.0,depleted,9
41,10,9,2,0.5,4.5,0.0,0.0,depleted,9
41,11,9,3,0.5,5.0,0.0,0.0,depleted,9
41,12,9,1,-2.5,2.5,0.0,0.0,depleted,9
41,13,9,2,-2.5,0.0,0.0,1.0,depleted,9
